side,firstblood,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,firstdragon,firstherald,firsttower,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,firstbaron,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,result
1,0.0,930.0,829.0,15.0,2.0,1.0,1.0,0.0,1.0,0.0,1334.0,1739.0,36.0,4.0,5.0,3.0,1908.0,1630.0,22.0,9.0,19.0,7.0,0.0,2426.0,4554.0,12.0,14.0,32.0,10.0,0
0,1.0,-930.0,-829.0,-15.0,1.0,1.0,2.0,1.0,0.0,1.0,-1334.0,-1739.0,-36.0,3.0,6.0,4.0,-1908.0,-1630.0,-22.0,7.0,12.0,9.0,1.0,-2426.0,-4554.0,-12.0,10.0,19.0,14.0,1
1,1.0,-180.0,-256.0,10.0,2.0,1.0,4.0,0.0,1.0,1.0,-726.0,-2115.0,-4.0,3.0,4.0,7.0,-2550.0,-4039.0,-9.0,6.0,15.0,12.0,0.0,-1069.0,-7842.0,-1.0,10.0,26.0,18.0,0
0,0.0,180.0,256.0,-10.0,4.0,2.0,2.0,1.0,0.0,0.0,726.0,2115.0,4.0,7.0,6.0,3.0,2550.0,4039.0,9.0,12.0,17.0,6.0,1.0,1069.0,7842.0,1.0,18.0,33.0,10.0,1
1,1.0,1829.0,1224.0,12.0,4.0,6.0,1.0,0.0,0.0,1.0,1875.0,1632.0,7.0,6.0,13.0,2.0,1427.0,-180.0,-23.0,7.0,17.0,3.0,1.0,754.0,1366.0,-48.0,11.0,27.0,6.0,1
0,0.0,-1829.0,-1224.0,-12.0,1.0,2.0,4.0,1.0,1.0,0.0,-1875.0,-1632.0,-7.0,2.0,3.0,6.0,-1427.0,180.0,23.0,3.0,7.0,7.0,0.0,-754.0,-1366.0,48.0,6.0,15.0,11.0,0
1,0.0,3145.0,1810.0,37.0,7.0,8.0,2.0,1.0,1.0,1.0,5857.0,2958.0,63.0,10.0,17.0,4.0,9122.0,5520.0,85.0,15.0,29.0,5.0,0.0,10820.0,10425.0,71.0,20.0,43.0,7.0,1
0,1.0,-3145.0,-1810.0,-37.0,2.0,1.0,7.0,0.0,0.0,0.0,-5857.0,-2958.0,-63.0,4.0,4.0,10.0,-9122.0,-5520.0,-85.0,5.0,7.0,15.0,0.0,-10820.0,-10425.0,-71.0,7.0,13.0,20.0,0
1,1.0,-42.0,-78.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1315.0,948.0,17.0,3.0,2.0,1.0,1409.0,-233.0,40.0,4.0,4.0,4.0,1.0,-3839.0,-6518.0,29.0,4.0,4.0,10.0,1
0,0.0,42.0,78.0,-11.0,1.0,2.0,1.0,1.0,0.0,0.0,-1315.0,-948.0,-17.0,1.0,2.0,3.0,-1409.0,233.0,-40.0,4.0,6.0,4.0,0.0,3839.0,6518.0,-29.0,10.0,24.0,4.0,0
1,1.0,-2732.0,-458.0,-32.0,3.0,4.0,8.0,0.0,0.0,0.0,-5100.0,-781.0,-94.0,5.0,6.0,12.0,-8290.0,-3871.0,-123.0,5.0,6.0,13.0,0.0,-17741.0,-14829.0,-155.0,5.0,6.0,24.0,0
0,0.0,2732.0,458.0,32.0,8.0,19.0,3.0,1.0,1.0,1.0,5100.0,781.0,94.0,12.0,30.0,5.0,8290.0,3871.0,123.0,13.0,30.0,5.0,0.0,17741.0,14829.0,155.0,24.0,60.0,5.0,1
1,1.0,571.0,725.0,48.0,5.0,14.0,8.0,0.0,1.0,1.0,541.0,320.0,80.0,5.0,14.0,12.0,4296.0,2924.0,101.0,12.0,31.0,16.0,0.0,6634.0,5854.0,86.0,18.0,44.0,20.0,0
0,0.0,-571.0,-725.0,-48.0,8.0,11.0,5.0,1.0,0.0,0.0,-541.0,-320.0,-80.0,12.0,21.0,5.0,-4296.0,-2924.0,-101.0,16.0,31.0,12.0,1.0,-6634.0,-5854.0,-86.0,20.0,44.0,18.0,1
1,1.0,304.0,53.0,1.0,2.0,4.0,1.0,0.0,1.0,1.0,468.0,905.0,13.0,2.0,4.0,1.0,1373.0,1220.0,15.0,4.0,10.0,3.0,0.0,1599.0,-787.0,-16.0,8.0,17.0,7.0,0
0,0.0,-304.0,-53.0,-1.0,1.0,1.0,2.0,1.0,0.0,0.0,-468.0,-905.0,-13.0,1.0,1.0,2.0,-1373.0,-1220.0,-15.0,3.0,6.0,4.0,1.0,-1599.0,787.0,16.0,7.0,17.0,8.0,1
1,1.0,-1545.0,-1398.0,-49.0,4.0,4.0,4.0,0.0,0.0,0.0,-4883.0,-3346.0,-61.0,5.0,8.0,10.0,-7313.0,-5225.0,-65.0,9.0,18.0,15.0,0.0,-8906.0,-11931.0,-58.0,11.0,24.0,20.0,0
0,0.0,1545.0,1398.0,49.0,4.0,7.0,4.0,1.0,1.0,1.0,4883.0,3346.0,61.0,10.0,20.0,5.0,7313.0,5225.0,65.0,15.0,33.0,9.0,1.0,8906.0,11931.0,58.0,20.0,47.0,11.0,1
1,1.0,-1169.0,-657.0,-10.0,1.0,2.0,2.0,1.0,1.0,0.0,-851.0,-731.0,-23.0,2.0,4.0,2.0,-1414.0,630.0,-17.0,4.0,10.0,4.0,0.0,-856.0,-1105.0,-20.0,7.0,17.0,7.0,0
0,0.0,1169.0,657.0,10.0,2.0,2.0,1.0,0.0,0.0,1.0,851.0,731.0,23.0,2.0,2.0,2.0,1414.0,-630.0,17.0,4.0,9.0,4.0,1.0,856.0,1105.0,20.0,7.0,15.0,7.0,1
1,1.0,2610.0,1810.0,27.0,5.0,6.0,1.0,1.0,1.0,1.0,6347.0,4321.0,46.0,9.0,14.0,1.0,9848.0,5362.0,58.0,14.0,20.0,2.0,1.0,14341.0,12197.0,78.0,21.0,31.0,3.0,1
0,0.0,-2610.0,-1810.0,-27.0,1.0,2.0,5.0,0.0,0.0,0.0,-6347.0,-4321.0,-46.0,1.0,2.0,9.0,-9848.0,-5362.0,-58.0,2.0,3.0,14.0,0.0,-14341.0,-12197.0,-78.0,3.0,6.0,22.0,0
1,1.0,-180.0,252.0,-14.0,5.0,4.0,4.0,1.0,0.0,0.0,-767.0,-384.0,-28.0,5.0,4.0,4.0,-2448.0,-2795.0,-40.0,6.0,5.0,7.0,0.0,-2955.0,-3425.0,-40.0,9.0,8.0,10.0,0
0,0.0,180.0,-252.0,14.0,4.0,7.0,5.0,0.0,1.0,1.0,767.0,384.0,28.0,4.0,7.0,5.0,2448.0,2795.0,40.0,7.0,14.0,6.0,1.0,2955.0,3425.0,40.0,10.0,21.0,9.0,1
1,1.0,476.0,113.0,-8.0,1.0,1.0,0.0,0.0,1.0,1.0,645.0,-451.0,-35.0,2.0,3.0,1.0,2731.0,2913.0,-4.0,5.0,9.0,3.0,1.0,7104.0,9691.0,34.0,12.0,24.0,5.0,1
0,0.0,-476.0,-113.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,-645.0,451.0,35.0,1.0,4.0,2.0,-2731.0,-2913.0,4.0,3.0,8.0,5.0,0.0,-7104.0,-9691.0,-34.0,5.0,15.0,12.0,0
1,0.0,-36.0,-39.0,1.0,3.0,7.0,3.0,1.0,0.0,1.0,1090.0,18.0,10.0,3.0,7.0,4.0,1629.0,-113.0,33.0,7.0,22.0,7.0,0.0,5813.0,5615.0,47.0,12.0,36.0,7.0,1
0,1.0,36.0,39.0,-1.0,3.0,7.0,3.0,0.0,1.0,0.0,-1090.0,-18.0,-10.0,4.0,10.0,3.0,-1629.0,113.0,-33.0,7.0,18.0,7.0,0.0,-5813.0,-5615.0,-47.0,7.0,18.0,12.0,0
1,0.0,143.0,73.0,-5.0,1.0,3.0,1.0,0.0,1.0,1.0,1498.0,1861.0,5.0,7.0,14.0,6.0,2714.0,1079.0,20.0,8.0,17.0,7.0,0.0,4078.0,3169.0,23.0,9.0,19.0,7.0,1
0,1.0,-143.0,-73.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,-1498.0,-1861.0,-5.0,6.0,12.0,7.0,-2714.0,-1079.0,-20.0,7.0,15.0,8.0,1.0,-4078.0,-3169.0,-23.0,7.0,15.0,9.0,0
1,1.0,2246.0,-448.0,9.0,6.0,11.0,1.0,0.0,1.0,1.0,1334.0,-608.0,7.0,6.0,11.0,3.0,4018.0,764.0,20.0,11.0,23.0,5.0,1.0,12311.0,7083.0,73.0,25.0,45.0,8.0,1
0,0.0,-2246.0,448.0,-9.0,1.0,1.0,6.0,1.0,0.0,0.0,-1334.0,608.0,-7.0,3.0,7.0,6.0,-4018.0,-764.0,-20.0,5.0,12.0,11.0,0.0,-12311.0,-7083.0,-73.0,8.0,17.0,25.0,0
1,0.0,-676.0,-478.0,23.0,0.0,0.0,4.0,1.0,0.0,1.0,-632.0,-1086.0,20.0,0.0,0.0,6.0,320.0,-902.0,-14.0,3.0,8.0,7.0,0.0,-164.0,2389.0,-3.0,4.0,12.0,7.0,0
0,1.0,676.0,478.0,-23.0,4.0,5.0,0.0,0.0,1.0,0.0,632.0,1086.0,-20.0,6.0,7.0,0.0,-320.0,902.0,14.0,7.0,11.0,3.0,1.0,164.0,-2389.0,3.0,7.0,11.0,4.0,1
1,0.0,-2727.0,-1869.0,-63.0,1.0,2.0,4.0,0.0,0.0,0.0,-4324.0,-3037.0,-98.0,5.0,9.0,11.0,-9954.0,-7349.0,-139.0,5.0,9.0,18.0,0.0,-15040.0,-14321.0,-147.0,6.0,12.0,27.0,0
0,1.0,2727.0,1869.0,63.0,4.0,6.0,1.0,1.0,1.0,1.0,4324.0,3037.0,98.0,11.0,17.0,5.0,9954.0,7349.0,139.0,18.0,39.0,5.0,0.0,15040.0,14321.0,147.0,27.0,58.0,6.0,1
1,1.0,1262.0,94.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,1609.0,-97.0,3.0,1.0,2.0,0.0,5816.0,2799.0,30.0,5.0,17.0,1.0,0.0,10735.0,8140.0,28.0,10.0,29.0,1.0,1
0,0.0,-1262.0,-94.0,-4.0,0.0,0.0,1.0,1.0,0.0,0.0,-1609.0,97.0,-3.0,0.0,0.0,1.0,-5816.0,-2799.0,-30.0,1.0,2.0,5.0,0.0,-10735.0,-8140.0,-28.0,1.0,2.0,10.0,0
1,1.0,1019.0,716.0,14.0,4.0,9.0,2.0,1.0,0.0,1.0,2389.0,436.0,-3.0,5.0,11.0,2.0,1394.0,537.0,6.0,6.0,14.0,3.0,0.0,4567.0,5317.0,43.0,14.0,31.0,6.0,0
0,0.0,-1019.0,-716.0,-14.0,2.0,6.0,4.0,0.0,1.0,0.0,-2389.0,-436.0,3.0,2.0,6.0,5.0,-1394.0,-537.0,-6.0,3.0,9.0,6.0,1.0,-4567.0,-5317.0,-43.0,6.0,15.0,14.0,1
1,1.0,551.0,-275.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,298.0,214.0,13.0,3.0,5.0,3.0,4223.0,2856.0,43.0,7.0,13.0,5.0,1.0,3085.0,3710.0,32.0,8.0,15.0,8.0,1
0,0.0,-551.0,275.0,-1.0,2.0,3.0,3.0,0.0,0.0,0.0,-298.0,-214.0,-13.0,3.0,4.0,3.0,-4223.0,-2856.0,-43.0,5.0,6.0,7.0,0.0,-3085.0,-3710.0,-32.0,8.0,15.0,8.0,0
1,1.0,-454.0,-1215.0,-24.0,1.0,0.0,0.0,0.0,1.0,1.0,122.0,-2126.0,-51.0,4.0,3.0,2.0,-4166.0,-6115.0,-83.0,4.0,3.0,6.0,0.0,-8108.0,-11380.0,-88.0,7.0,10.0,13.0,0
0,0.0,454.0,1215.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,-122.0,2126.0,51.0,1.0,1.0,4.0,4166.0,6115.0,83.0,5.0,9.0,4.0,0.0,8108.0,11380.0,88.0,12.0,29.0,7.0,1
1,1.0,1196.0,362.0,35.0,1.0,3.0,0.0,0.0,1.0,1.0,4251.0,1077.0,25.0,8.0,22.0,1.0,8864.0,4483.0,72.0,11.0,32.0,1.0,1.0,13100.0,8516.0,109.0,19.0,53.0,2.0,1
0,0.0,-1196.0,-362.0,-35.0,0.0,0.0,1.0,1.0,0.0,0.0,-4251.0,-1077.0,-25.0,1.0,1.0,8.0,-8864.0,-4483.0,-72.0,1.0,1.0,11.0,0.0,-13100.0,-8516.0,-109.0,2.0,3.0,19.0,0
1,0.0,-2481.0,-597.0,-50.0,0.0,0.0,2.0,0.0,0.0,1.0,-1921.0,-1720.0,-69.0,2.0,4.0,4.0,-4036.0,-2659.0,-64.0,3.0,6.0,7.0,0.0,-7872.0,-8433.0,-111.0,5.0,9.0,12.0,0
0,1.0,2481.0,597.0,50.0,2.0,5.0,0.0,1.0,1.0,0.0,1921.0,1720.0,69.0,4.0,6.0,2.0,4036.0,2659.0,64.0,7.0,12.0,3.0,1.0,7872.0,8433.0,111.0,12.0,20.0,5.0,1
1,0.0,-1288.0,-1650.0,-36.0,1.0,2.0,2.0,0.0,0.0,0.0,-3602.0,-3764.0,-74.0,2.0,4.0,7.0,-8661.0,-7667.0,-98.0,2.0,4.0,12.0,0.0,-11187.0,-16337.0,-122.0,2.0,4.0,17.0,0
0,1.0,1288.0,1650.0,36.0,2.0,3.0,1.0,1.0,1.0,1.0,3602.0,3764.0,74.0,7.0,11.0,2.0,8661.0,7667.0,98.0,12.0,21.0,2.0,1.0,11187.0,16337.0,122.0,17.0,33.0,2.0,1
1,0.0,-455.0,-82.0,31.0,0.0,0.0,2.0,1.0,1.0,1.0,2230.0,3818.0,80.0,4.0,9.0,4.0,5890.0,5747.0,111.0,7.0,14.0,4.0,1.0,7861.0,10339.0,149.0,10.0,23.0,6.0,1
0,1.0,455.0,82.0,-31.0,2.0,4.0,0.0,0.0,0.0,0.0,-2230.0,-3818.0,-80.0,4.0,8.0,4.0,-5890.0,-5747.0,-111.0,4.0,8.0,7.0,0.0,-7861.0,-10339.0,-149.0,6.0,12.0,10.0,0
1,0.0,-840.0,-333.0,9.0,0.0,0.0,2.0,0.0,1.0,0.0,-2022.0,-2294.0,-24.0,0.0,0.0,2.0,-3105.0,-1337.0,-8.0,4.0,7.0,8.0,0.0,-6817.0,-4623.0,-60.0,5.0,10.0,15.0,0
0,1.0,840.0,333.0,-9.0,2.0,6.0,0.0,1.0,0.0,1.0,2022.0,2294.0,24.0,2.0,6.0,0.0,3105.0,1337.0,8.0,8.0,19.0,4.0,1.0,6817.0,4623.0,60.0,15.0,36.0,5.0,1
1,0.0,-204.0,374.0,-18.0,3.0,7.0,3.0,0.0,1.0,1.0,899.0,1199.0,-32.0,5.0,11.0,3.0,2195.0,2033.0,-47.0,6.0,15.0,3.0,1.0,7155.0,7127.0,-36.0,11.0,27.0,4.0,1
0,1.0,204.0,-374.0,18.0,3.0,6.0,3.0,1.0,0.0,0.0,-899.0,-1199.0,32.0,3.0,6.0,5.0,-2195.0,-2033.0,47.0,3.0,6.0,6.0,0.0,-7155.0,-7127.0,36.0,4.0,10.0,11.0,0
1,0.0,-1010.0,-419.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,-1014.0,-1141.0,1.0,2.0,4.0,4.0,32.0,780.0,2.0,5.0,14.0,6.0,0.0,5036.0,11058.0,61.0,13.0,41.0,7.0,1
0,1.0,1010.0,419.0,-5.0,2.0,5.0,0.0,1.0,0.0,1.0,1014.0,1141.0,-1.0,4.0,7.0,2.0,-32.0,-780.0,-2.0,6.0,10.0,5.0,1.0,-5036.0,-11058.0,-61.0,7.0,13.0,13.0,0
1,1.0,-1451.0,-725.0,-9.0,5.0,10.0,9.0,1.0,0.0,1.0,-2520.0,-61.0,-4.0,5.0,10.0,11.0,-5927.0,-3574.0,-17.0,7.0,11.0,16.0,0.0,-8972.0,-12301.0,-24.0,9.0,15.0,26.0,0
0,0.0,1451.0,725.0,9.0,9.0,18.0,5.0,0.0,1.0,0.0,2520.0,61.0,4.0,11.0,22.0,5.0,5927.0,3574.0,17.0,16.0,38.0,7.0,1.0,8972.0,12301.0,24.0,26.0,63.0,9.0,1
1,0.0,-1607.0,-771.0,-6.0,0.0,0.0,3.0,0.0,0.0,1.0,-1823.0,-1922.0,-28.0,3.0,2.0,7.0,-4697.0,-4415.0,-37.0,5.0,8.0,14.0,0.0,-10272.0,-11527.0,-57.0,6.0,11.0,22.0,0
0,1.0,1607.0,771.0,6.0,3.0,6.0,0.0,1.0,1.0,0.0,1823.0,1922.0,28.0,7.0,10.0,3.0,4697.0,4415.0,37.0,14.0,24.0,5.0,1.0,10272.0,11527.0,57.0,22.0,46.0,6.0,1
1,0.0,-2481.0,-1349.0,7.0,2.0,6.0,9.0,0.0,0.0,0.0,-4781.0,-3504.0,-24.0,2.0,6.0,11.0,-4031.0,-1761.0,-16.0,4.0,11.0,12.0,0.0,-3347.0,-4883.0,-24.0,6.0,16.0,15.0,0
0,1.0,2481.0,1349.0,-7.0,9.0,12.0,2.0,1.0,1.0,1.0,4781.0,3504.0,24.0,11.0,15.0,2.0,4031.0,1761.0,16.0,12.0,15.0,4.0,1.0,3347.0,4883.0,24.0,15.0,23.0,6.0,1
1,1.0,82.0,799.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1218.0,906.0,33.0,2.0,2.0,1.0,53.0,-278.0,2.0,3.0,3.0,5.0,1.0,147.0,2003.0,-19.0,5.0,9.0,6.0,1
0,0.0,-82.0,-799.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1218.0,-906.0,-33.0,1.0,3.0,2.0,-53.0,278.0,-2.0,5.0,12.0,3.0,0.0,-147.0,-2003.0,19.0,6.0,15.0,5.0,0
1,1.0,-574.0,-22.0,-19.0,1.0,0.0,1.0,0.0,1.0,0.0,-1483.0,-895.0,-23.0,2.0,1.0,4.0,-2909.0,-3238.0,-35.0,2.0,1.0,8.0,1.0,-2995.0,1498.0,-34.0,3.0,5.0,9.0,0
0,0.0,574.0,22.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,1483.0,895.0,23.0,4.0,8.0,2.0,2909.0,3238.0,35.0,8.0,16.0,2.0,0.0,2995.0,-1498.0,34.0,9.0,20.0,3.0,1
1,0.0,-1447.0,-1441.0,10.0,3.0,4.0,6.0,1.0,0.0,0.0,-685.0,-763.0,29.0,5.0,8.0,8.0,553.0,-976.0,10.0,8.0,17.0,8.0,1.0,917.0,1897.0,-8.0,12.0,29.0,9.0,1
0,1.0,1447.0,1441.0,-10.0,6.0,9.0,3.0,0.0,1.0,1.0,685.0,763.0,-29.0,7.0,10.0,5.0,-553.0,976.0,-10.0,7.0,10.0,8.0,0.0,-917.0,-1897.0,8.0,8.0,12.0,12.0,0
1,1.0,869.0,637.0,9.0,1.0,3.0,0.0,0.0,0.0,1.0,1853.0,1228.0,14.0,3.0,7.0,2.0,186.0,395.0,31.0,4.0,10.0,7.0,1.0,-153.0,-1224.0,25.0,6.0,16.0,10.0,0
0,0.0,-869.0,-637.0,-9.0,0.0,0.0,1.0,1.0,1.0,0.0,-1853.0,-1228.0,-14.0,2.0,2.0,3.0,-186.0,-395.0,-31.0,7.0,16.0,4.0,0.0,153.0,1224.0,-25.0,10.0,25.0,6.0,1
1,1.0,1618.0,164.0,15.0,3.0,6.0,0.0,0.0,0.0,0.0,1145.0,-1390.0,15.0,3.0,6.0,1.0,1209.0,-470.0,27.0,7.0,16.0,3.0,0.0,4100.0,-134.0,40.0,9.0,23.0,3.0,1
0,0.0,-1618.0,-164.0,-15.0,0.0,0.0,3.0,1.0,1.0,1.0,-1145.0,1390.0,-15.0,1.0,1.0,3.0,-1209.0,470.0,-27.0,3.0,5.0,7.0,1.0,-4100.0,134.0,-40.0,3.0,5.0,9.0,0
1,0.0,1112.0,1275.0,25.0,3.0,9.0,1.0,1.0,1.0,1.0,1467.0,2177.0,45.0,4.0,9.0,1.0,1905.0,1587.0,51.0,6.0,17.0,2.0,0.0,-2897.0,-3876.0,36.0,7.0,20.0,9.0,0
0,1.0,-1112.0,-1275.0,-25.0,1.0,2.0,3.0,0.0,0.0,0.0,-1467.0,-2177.0,-45.0,1.0,2.0,4.0,-1905.0,-1587.0,-51.0,2.0,5.0,6.0,1.0,2897.0,3876.0,-36.0,9.0,26.0,7.0,1
1,1.0,1216.0,414.0,-12.0,4.0,6.0,0.0,0.0,1.0,1.0,851.0,206.0,-10.0,6.0,9.0,2.0,1736.0,915.0,5.0,7.0,11.0,2.0,0.0,-2021.0,-5146.0,-9.0,10.0,22.0,9.0,0
0,0.0,-1216.0,-414.0,12.0,0.0,0.0,4.0,1.0,0.0,0.0,-851.0,-206.0,10.0,2.0,5.0,6.0,-1736.0,-915.0,-5.0,2.0,5.0,7.0,1.0,2021.0,5146.0,9.0,9.0,22.0,10.0,1
1,1.0,406.0,1101.0,30.0,2.0,2.0,2.0,1.0,1.0,1.0,1094.0,976.0,40.0,3.0,4.0,3.0,2695.0,1717.0,35.0,7.0,12.0,5.0,1.0,5223.0,2812.0,39.0,11.0,21.0,5.0,1
0,0.0,-406.0,-1101.0,-30.0,2.0,4.0,2.0,0.0,0.0,0.0,-1094.0,-976.0,-40.0,3.0,7.0,3.0,-2695.0,-1717.0,-35.0,5.0,13.0,7.0,0.0,-5223.0,-2812.0,-39.0,5.0,13.0,11.0,0
1,0.0,978.0,754.0,33.0,2.0,3.0,1.0,1.0,1.0,0.0,487.0,415.0,45.0,2.0,3.0,2.0,-2602.0,-2295.0,26.0,5.0,12.0,6.0,1.0,-377.0,335.0,2.0,7.0,17.0,6.0,1
0,1.0,-978.0,-754.0,-33.0,1.0,1.0,2.0,0.0,0.0,1.0,-487.0,-415.0,-45.0,2.0,2.0,2.0,2602.0,2295.0,-26.0,6.0,10.0,5.0,0.0,377.0,-335.0,-2.0,6.0,10.0,7.0,0
1,0.0,-858.0,-478.0,-3.0,0.0,0.0,1.0,0.0,1.0,0.0,-1472.0,-2177.0,-30.0,0.0,0.0,1.0,-1146.0,-1729.0,-16.0,1.0,3.0,3.0,0.0,-2593.0,-5375.0,0.0,1.0,3.0,6.0,0
0,1.0,858.0,478.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1472.0,2177.0,30.0,1.0,1.0,0.0,1146.0,1729.0,16.0,3.0,8.0,1.0,1.0,2593.0,5375.0,0.0,6.0,15.0,1.0,1
1,0.0,-1830.0,-359.0,-6.0,4.0,10.0,8.0,0.0,0.0,1.0,-2723.0,126.0,-2.0,5.0,11.0,10.0,-5669.0,-3522.0,-36.0,6.0,12.0,15.0,0.0,-10059.0,-12363.0,-66.0,8.0,17.0,25.0,0
0,1.0,1830.0,359.0,6.0,8.0,10.0,4.0,1.0,1.0,0.0,2723.0,-126.0,2.0,10.0,14.0,5.0,5669.0,3522.0,36.0,15.0,25.0,6.0,0.0,10059.0,12363.0,66.0,25.0,53.0,8.0,1
1,1.0,801.0,-43.0,-9.0,8.0,7.0,4.0,1.0,1.0,1.0,1117.0,901.0,-38.0,12.0,11.0,6.0,-1671.0,-3915.0,-46.0,15.0,15.0,14.0,0.0,-3563.0,-10258.0,-40.0,16.0,19.0,19.0,0
0,0.0,-801.0,43.0,9.0,4.0,5.0,8.0,0.0,0.0,0.0,-1117.0,-901.0,38.0,6.0,8.0,12.0,1671.0,3915.0,46.0,14.0,25.0,15.0,1.0,3563.0,10258.0,40.0,19.0,36.0,16.0,1
1,0.0,-381.0,-565.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,-648.0,987.0,14.0,3.0,4.0,3.0,-118.0,1504.0,6.0,5.0,10.0,4.0,1.0,4761.0,9780.0,17.0,12.0,26.0,4.0,1
0,1.0,381.0,565.0,-2.0,1.0,1.0,1.0,0.0,0.0,1.0,648.0,-987.0,-14.0,3.0,6.0,3.0,118.0,-1504.0,-6.0,4.0,8.0,5.0,0.0,-4761.0,-9780.0,-17.0,4.0,8.0,12.0,0
1,1.0,2709.0,1249.0,2.0,5.0,5.0,0.0,1.0,1.0,1.0,2674.0,1953.0,4.0,6.0,8.0,1.0,5809.0,2055.0,7.0,13.0,20.0,4.0,1.0,9599.0,7615.0,7.0,22.0,49.0,7.0,1
0,0.0,-2709.0,-1249.0,-2.0,0.0,0.0,5.0,0.0,0.0,0.0,-2674.0,-1953.0,-4.0,1.0,1.0,6.0,-5809.0,-2055.0,-7.0,4.0,6.0,13.0,0.0,-9599.0,-7615.0,-7.0,7.0,16.0,22.0,0
1,0.0,-444.0,1877.0,24.0,4.0,2.0,7.0,0.0,1.0,1.0,-1083.0,1178.0,32.0,6.0,4.0,10.0,5047.0,8113.0,60.0,21.0,34.0,17.0,0.0,7472.0,13895.0,86.0,27.0,46.0,20.0,1
0,1.0,444.0,-1877.0,-24.0,7.0,10.0,4.0,1.0,0.0,0.0,1083.0,-1178.0,-32.0,10.0,14.0,6.0,-5047.0,-8113.0,-60.0,17.0,34.0,21.0,0.0,-7472.0,-13895.0,-86.0,20.0,41.0,27.0,0
1,1.0,133.0,445.0,-22.0,2.0,3.0,0.0,0.0,1.0,0.0,-1573.0,-1109.0,-31.0,3.0,5.0,3.0,-1314.0,-1280.0,-35.0,6.0,13.0,4.0,1.0,-1465.0,2087.0,-34.0,6.0,13.0,4.0,1
0,0.0,-133.0,-445.0,22.0,0.0,0.0,2.0,1.0,0.0,1.0,1573.0,1109.0,31.0,3.0,8.0,3.0,1314.0,1280.0,35.0,4.0,10.0,6.0,0.0,1465.0,-2087.0,34.0,4.0,10.0,6.0,0
1,0.0,-1489.0,-278.0,-5.0,2.0,4.0,5.0,0.0,0.0,0.0,-110.0,829.0,-4.0,6.0,14.0,8.0,-2310.0,-1195.0,17.0,10.0,20.0,16.0,0.0,-5365.0,-9595.0,-17.0,11.0,21.0,21.0,0
0,1.0,1489.0,278.0,5.0,5.0,10.0,2.0,1.0,1.0,1.0,110.0,-829.0,4.0,8.0,16.0,6.0,2310.0,1195.0,-17.0,16.0,30.0,10.0,0.0,5365.0,9595.0,17.0,21.0,43.0,11.0,1
1,0.0,954.0,1887.0,37.0,4.0,10.0,4.0,1.0,0.0,1.0,1544.0,3054.0,61.0,6.0,13.0,8.0,2981.0,3365.0,77.0,8.0,19.0,8.0,1.0,7035.0,11830.0,119.0,14.0,29.0,9.0,1
0,1.0,-954.0,-1887.0,-37.0,4.0,9.0,4.0,0.0,1.0,0.0,-1544.0,-3054.0,-61.0,8.0,19.0,6.0,-2981.0,-3365.0,-77.0,8.0,19.0,8.0,0.0,-7035.0,-11830.0,-119.0,9.0,22.0,14.0,0
1,0.0,-1019.0,-1089.0,-17.0,2.0,5.0,4.0,0.0,0.0,0.0,-2869.0,-3161.0,-18.0,3.0,6.0,9.0,-5489.0,-6190.0,-51.0,4.0,10.0,11.0,0.0,-10021.0,-13784.0,-77.0,5.0,14.0,18.0,0
0,1.0,1019.0,1089.0,17.0,4.0,8.0,2.0,1.0,1.0,1.0,2869.0,3161.0,18.0,9.0,18.0,3.0,5489.0,6190.0,51.0,11.0,24.0,4.0,1.0,10021.0,13784.0,77.0,18.0,36.0,5.0,1
1,1.0,969.0,-232.0,-17.0,4.0,11.0,1.0,1.0,1.0,1.0,4459.0,3695.0,32.0,10.0,22.0,3.0,4791.0,2318.0,43.0,11.0,25.0,5.0,1.0,6561.0,8420.0,4.0,20.0,45.0,7.0,1
0,0.0,-969.0,232.0,17.0,1.0,3.0,4.0,0.0,0.0,0.0,-4459.0,-3695.0,-32.0,3.0,7.0,10.0,-4791.0,-2318.0,-43.0,5.0,10.0,11.0,0.0,-6561.0,-8420.0,-4.0,7.0,12.0,21.0,0
1,1.0,998.0,665.0,21.0,4.0,5.0,3.0,1.0,1.0,1.0,847.0,-304.0,30.0,6.0,9.0,6.0,1894.0,-90.0,31.0,10.0,17.0,9.0,1.0,3989.0,2646.0,48.0,14.0,26.0,10.0,1
